epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787285700 53.6 53.6 53.6 55.5 2208 950 5.201
1787285701 54.5 54.5 54.5 56.4 2208 950 5.206
1787285702 54.5 54.5 54.5 56.4 2208 950 5.225
1787285703 54.5 54.5 54.5 56.4 2208 950 5.220
1787285704 51.8 51.8 51.8 52.7 2208 950 5.220
1787285705 53.6 53.6 53.6 55.5 2208 950 5.211
1787285707 54.5 54.5 53.6 55.5 2208 950 5.225
1787285708 54.5 53.6 53.6 55.5 2208 950 5.196
1787285709 54.5 53.6 53.6 55.5 2208 950 5.225
1787285710 53.6 52.7 52.7 54.5 2208 950 5.167
1787285711 54.5 53.6 53.6 55.5 2208 950 5.225
1787285712 53.6 53.6 53.6 55.5 2208 950 5.215
1787285713 53.6 53.6 53.6 54.5 2208 950 5.191
1787285715 53.6 52.7 52.7 54.5 2208 950 5.191
1787285716 53.6 52.7 53.6 55.5 2208 950 5.240
1787285717 54.5 53.6 53.6 55.5 2208 950 5.235
1787285718 55.5 53.6 53.6 55.5 2208 950 5.182
1787285719 54.5 54.5 53.6 56.4 2208 950 5.206
1787285720 54.5 54.5 54.5 56.4 2208 950 5.225
1787285721 54.5 53.6 53.6 55.5 2208 950 5.196
1787285722 54.5 53.6 53.6 54.5 2208 950 5.225
1787285723 54.5 54.5 54.5 56.4 2208 950 5.225
1787285725 54.5 54.5 54.5 56.4 2208 950 5.215
1787285726 55.5 54.5 54.5 56.4 2208 950 5.254
1787285727 54.5 54.5 54.5 56.4 2208 950 5.157
1787285728 54.5 54.5 53.6 55.5 2208 950 5.244
1787285729 55.5 54.5 54.5 57.3 2208 950 5.196
1787285730 54.5 54.5 53.6 55.5 2208 950 5.206
1787285732 54.5 54.5 54.5 56.4 2208 950 5.220
1787285733 54.5 54.5 54.5 55.5 2208 950 5.191
1787285734 54.5 54.5 54.5 55.5 2208 950 5.220
1787285735 55.5 54.5 54.5 56.4 2208 950 5.201
1787285736 55.5 54.5 54.5 55.5 2208 950 5.211
1787285737 55.5 53.6 54.5 55.5 2208 950 5.215
1787285738 54.5 54.5 54.5 56.4 2208 950 5.201
1787285739 54.5 54.5 54.5 56.4 2208 950 5.215
1787285741 55.5 54.5 54.5 57.3 2208 950 5.244
