epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271294 84.1 85.0 83.2 85.0 2208 950 5.220
1787271295 83.2 84.1 83.2 85.0 2208 950 5.191
1787271297 84.1 85.0 83.2 85.0 2208 950 5.235
1787271298 84.1 84.1 83.2 85.0 2016 950 5.225
1787271299 84.1 85.0 83.2 85.0 2208 950 5.196
1787271300 84.1 85.0 83.2 85.0 2208 950 5.235
1787271301 84.1 84.1 83.2 85.0 2208 950 5.201
1787271302 83.2 84.1 82.2 84.1 2208 950 5.191
1787271303 85.0 85.0 83.2 85.9 2016 950 5.186
1787271305 85.0 85.0 84.1 85.9 2208 950 5.215
1787271306 84.1 85.0 84.1 85.0 2016 950 5.240
1787271307 80.4 79.5 79.5 80.4 2208 950 5.230
1787271308 76.7 75.8 75.8 76.7 2208 950 5.254
1787271309 74.8 73.9 73.0 74.8 2208 950 5.307
1787271310 80.4 81.3 79.5 81.3 2208 950 5.191
1787271311 82.2 83.2 81.3 84.1 2208 950 5.220
1787271312 83.2 84.1 82.2 85.0 2208 950 5.133
1787271313 83.2 83.2 82.2 85.0 2208 950 5.182
1787271315 83.2 84.1 82.2 85.0 2208 950 5.167
1787271316 83.2 85.0 83.2 85.0 2208 950 5.196
1787271317 83.2 85.0 83.2 85.0 2208 950 5.182
1787271318 84.1 85.0 83.2 85.9 2016 950 5.240
1787271319 84.1 85.0 84.1 85.9 2016 950 5.172
1787271320 84.1 85.0 83.2 85.0 2016 950 5.240
1787271321 85.0 85.0 83.2 85.9 2016 950 5.186
1787271323 84.1 85.0 83.2 85.0 2016 950 5.167
1787271324 85.0 85.0 84.1 85.9 2016 950 5.225
1787271325 85.0 85.0 83.2 85.0 2016 950 5.196
1787271326 85.0 85.9 84.1 85.9 2016 950 5.196
1787271327 83.2 83.2 83.2 85.0 2208 950 5.182
1787271328 85.0 85.0 83.2 85.0 2016 950 5.162
1787271329 85.0 85.0 84.1 85.0 2016 950 5.244
1787271330 85.0 85.9 84.1 85.9 2016 950 5.220
1787271332 85.0 85.9 84.1 85.9 2016 950 5.240
1787271333 85.0 85.9 84.1 85.9 2016 950 5.225
1787271334 85.0 85.9 84.1 85.9 2016 950 5.225
1787271335 85.0 85.0 84.1 85.0 2016 950 5.215
1787271336 85.0 85.0 83.2 85.9 2016 950 5.172
1787271337 85.0 85.0 84.1 85.9 2016 950 5.206
1787271338 84.1 85.0 84.1 85.0 2016 950 5.191
1787271340 84.1 85.0 83.2 84.1 2016 950 5.211
1787271341 85.0 85.9 84.1 85.9 1800 950 5.220
1787271342 85.0 85.9 84.1 85.9 1800 950 5.244
1787271343 85.0 85.9 84.1 85.9 2016 950 5.225
1787271344 85.0 85.9 84.1 85.9 2016 950 5.211
1787271345 85.0 85.0 84.1 85.9 2016 950 5.201
1787271346 85.9 86.8 85.0 85.9 1800 950 5.191
1787271348 85.0 85.0 84.1 85.9 1800 950 5.211
1787271349 85.0 86.8 85.0 85.9 1800 950 5.215
1787271350 85.0 85.9 84.1 85.9 1800 950 5.172
1787271351 85.0 85.9 84.1 85.9 2016 950 5.225
1787271352 85.0 85.9 84.1 85.9 2016 950 5.186
1787271353 85.0 85.9 84.1 85.0 1800 950 5.206
1787271354 85.0 85.9 84.1 85.9 1800 950 5.196
1787271356 85.0 85.9 84.1 85.9 1800 950 5.220
1787271357 85.0 85.9 85.0 85.9 1800 950 5.225
1787271358 85.0 85.9 85.0 85.9 2016 950 5.196
1787271359 85.0 85.9 85.0 85.9 1800 950 5.211
1787271360 85.0 86.8 85.0 85.9 1800 950 5.182
1787271361 85.0 85.9 85.0 85.0 1800 950 5.143
1787271362 85.9 85.9 84.1 85.9 1800 950 5.206
1787271364 85.0 85.0 84.1 85.9 1800 950 5.220
1787271365 85.9 86.8 85.0 85.9 1800 950 5.186
1787271366 85.0 85.9 85.0 85.9 1800 950 5.186
1787271367 85.9 86.8 85.0 85.9 1800 950 5.225
1787271368 85.0 86.8 85.0 85.9 1800 950 5.196
1787271369 85.9 86.8 85.0 86.8 1800 950 5.220
1787271370 79.5 78.5 78.5 79.5 2208 950 5.211
1787271372 77.6 76.7 76.7 77.6 2208 950 5.307
1787271373 80.4 80.4 79.5 80.4 2208 950 5.196
1787271374 83.2 84.1 83.2 85.0 2208 950 5.186
1787271375 85.0 85.0 83.2 85.9 2016 950 5.196
1787271376 85.0 85.9 85.0 85.9 1800 950 5.186
1787271377 85.0 85.0 84.1 85.9 2016 950 5.172
1787271378 85.0 85.9 84.1 85.9 2016 950 5.215
1787271379 85.0 85.0 84.1 85.9 1800 950 5.196
1787271381 85.0 85.0 84.1 85.9 1800 950 5.230
1787271382 85.0 85.9 84.1 85.9 1800 950 5.225
1787271383 85.0 85.9 84.1 85.9 1800 950 5.215
1787271384 85.0 86.8 84.1 85.0 2016 950 5.215
1787271385 85.0 85.9 84.1 85.0 1800 950 5.206
1787271386 85.0 85.9 85.0 85.9 1800 950 5.259
