epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271358 84.1 84.1 83.2 84.1 2208 950 5.225
1787271359 84.1 85.0 84.1 85.9 2016 950 5.211
1787271360 83.2 83.2 83.2 84.1 2208 950 5.215
1787271361 84.1 84.1 83.2 85.9 2016 950 5.254
1787271362 84.1 85.0 84.1 85.9 2016 950 5.191
1787271364 84.1 84.1 84.1 85.0 2016 950 5.201
1787271365 84.1 84.1 84.1 85.9 2016 950 5.211
1787271366 84.1 84.1 83.2 84.1 2208 950 5.215
1787271367 84.1 85.0 84.1 85.9 2016 950 5.235
1787271368 85.0 85.0 84.1 85.9 2016 950 5.215
1787271369 84.1 85.0 84.1 85.9 2016 950 5.220
1787271370 78.5 77.6 77.6 78.5 2208 950 5.307
1787271371 76.7 75.8 75.8 76.7 2208 950 5.302
1787271373 79.5 79.5 78.5 80.4 2208 950 5.215
1787271374 82.2 82.2 81.3 84.1 2208 950 5.206
1787271375 83.2 84.1 82.2 84.1 2208 950 5.211
1787271376 84.1 84.1 83.2 85.0 2208 950 5.211
1787271377 84.1 84.1 83.2 85.0 2016 950 5.215
1787271378 83.2 84.1 83.2 85.0 2208 950 5.211
1787271379 84.1 84.1 83.2 85.0 2016 950 5.177
1787271381 84.1 84.1 83.2 85.0 2016 950 5.201
1787271382 84.1 84.1 83.2 85.0 2016 950 5.230
1787271383 84.1 84.1 83.2 85.0 2016 950 5.206
1787271384 84.1 84.1 83.2 84.1 2016 950 5.215
1787271385 84.1 85.0 84.1 85.9 2016 950 5.191
1787271386 84.1 85.0 84.1 85.0 2016 950 5.230
1787271387 85.0 85.0 84.1 85.9 2016 950 5.240
1787271388 84.1 85.0 84.1 85.9 2016 950 5.235
1787271390 84.1 84.1 84.1 85.0 2208 950 5.196
1787271391 85.0 85.0 84.1 85.9 2016 950 5.215
1787271392 84.1 85.0 84.1 85.9 2016 950 5.244
1787271393 84.1 85.0 84.1 85.9 2016 950 5.235
1787271394 84.1 85.0 84.1 85.0 2016 950 5.196
1787271395 85.0 85.0 84.1 85.9 2208 950 5.211
1787271396 84.1 84.1 84.1 85.0 2208 950 5.225
1787271397 84.1 85.0 84.1 85.0 2016 950 5.196
1787271399 85.0 85.9 84.1 85.9 2016 950 5.259
1787271400 85.0 85.9 84.1 85.9 2016 950 5.191
1787271401 84.1 85.0 84.1 85.0 2016 950 5.196
1787271402 85.0 85.0 84.1 85.9 2016 950 5.211
1787271403 85.0 85.0 84.1 85.9 2016 950 5.157
1787271404 85.0 85.0 84.1 85.9 2016 950 5.230
1787271405 85.0 85.9 85.0 85.9 2016 950 5.259
1787271407 85.0 85.0 84.1 85.0 1800 950 5.206
1787271408 85.0 85.9 84.1 85.9 1800 950 5.225
