epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787278756 85.0 85.9 84.1 85.9 1800 950 5.215
1787278757 85.0 85.9 84.1 85.0 1800 950 5.201
1787278758 85.0 85.9 84.1 85.9 1800 950 5.220
1787278759 85.0 85.9 85.0 85.9 1800 950 5.215
1787278760 84.1 85.0 84.1 85.0 2016 950 5.215
1787278762 84.1 85.0 84.1 85.0 1800 950 5.235
1787278763 84.1 85.9 84.1 85.0 1800 950 5.211
1787278764 85.0 85.9 84.1 85.0 1800 950 5.153
1787278765 85.0 85.9 84.1 85.9 1800 950 5.182
1787278766 85.0 85.9 84.1 85.9 1800 950 5.211
1787278767 85.0 85.9 84.1 85.9 1800 950 5.206
1787278769 85.0 85.9 85.0 85.9 1800 950 5.254
1787278770 85.0 85.9 84.1 85.9 1800 950 5.230
1787278771 85.9 85.9 85.0 85.9 1800 950 5.240
1787278772 85.0 85.9 84.1 85.9 1800 950 5.220
1787278773 85.0 85.9 84.1 85.9 1800 950 5.235
1787278774 85.0 85.9 85.0 85.9 1800 950 5.269
1787278775 85.0 85.0 84.1 85.9 1800 950 5.211
1787278777 85.0 85.9 84.1 85.9 1800 950 5.196
1787278778 85.9 85.9 85.0 85.9 1800 950 5.186
1787278779 85.0 85.9 85.0 85.9 1800 950 5.230
1787278780 85.9 85.9 85.0 85.9 1800 950 5.230
1787278781 85.0 85.9 84.1 85.9 1800 950 5.215
1787278782 85.0 85.9 84.1 85.9 1608 950 5.215
1787278784 84.1 85.0 84.1 85.0 1800 950 5.211
1787278785 85.0 85.9 85.0 85.9 1800 950 5.230
1787278786 85.9 85.9 84.1 85.9 1800 950 5.191
1787278787 85.9 85.9 84.1 85.0 1800 950 5.220
1787278788 85.0 85.0 84.1 85.0 1800 950 5.220
1787278789 85.0 85.9 84.1 85.9 1800 950 5.254
1787278790 85.0 85.0 84.1 85.0 2016 950 5.191
1787278791 85.9 85.9 85.0 85.9 1800 950 5.235
1787278793 85.0 85.9 84.1 85.9 1800 950 5.259
1787278794 84.1 85.0 84.1 85.0 1800 950 5.235
1787278795 85.9 86.8 85.0 85.9 1608 950 5.206
1787278796 85.0 85.9 85.0 85.9 1608 950 5.240
1787278797 85.0 85.9 84.1 85.9 1608 950 5.206
1787278798 83.2 82.2 82.2 83.2 2208 950 5.283
1787278799 84.1 84.1 83.2 85.0 2208 950 5.177
1787278800 85.9 85.9 85.0 85.9 1800 950 5.215
1787278802 85.9 85.9 85.0 85.9 1800 950 5.211
1787278803 85.9 86.8 85.0 85.9 1800 950 5.225
1787278804 85.0 85.9 84.1 85.0 1800 950 5.215
1787278805 85.9 85.9 85.0 85.9 1800 950 5.191
1787278806 85.0 85.9 84.1 85.9 1800 950 5.196
1787278807 85.9 85.9 85.0 85.9 1608 950 5.215
1787278808 85.0 85.9 84.1 85.9 1608 950 5.254
1787278810 85.0 85.9 85.0 85.9 1608 950 5.177
1787278811 85.0 85.9 84.1 85.9 1608 950 5.201
1787278812 85.0 85.9 84.1 85.9 1608 950 5.249
1787278813 85.0 85.9 85.0 85.9 1800 950 5.220
1787278814 85.0 85.9 84.1 85.0 1800 950 5.230
1787278815 85.0 85.9 85.0 85.9 1608 950 5.201
1787278816 85.0 85.9 84.1 85.9 1608 950 5.225
1787278818 85.0 85.9 84.1 85.0 1608 950 5.225
1787278819 85.0 85.9 85.0 85.9 1800 950 5.240
1787278820 85.9 86.8 85.0 85.9 1800 950 5.230
1787278821 85.0 85.0 84.1 85.0 2016 950 5.259
1787278822 85.0 85.9 85.0 85.9 1800 950 5.186
1787278823 85.0 85.9 84.1 85.0 1800 950 5.215
1787278824 85.9 85.9 85.0 85.9 1800 950 5.235
1787278826 85.9 85.9 85.0 85.9 1800 950 5.196
1787278827 85.0 85.9 84.1 85.9 1800 950 5.225
1787278828 85.9 85.9 85.0 85.9 1800 950 5.244
1787278829 85.9 85.9 84.1 85.9 1608 950 5.264
1787278830 85.0 85.9 84.1 85.9 1800 950 5.240
1787278831 85.0 85.9 84.1 85.0 1800 950 5.206
1787278832 85.0 85.9 84.1 85.9 1800 950 5.167
1787278833 85.0 85.9 84.1 85.9 1800 950 5.220
1787278835 85.0 85.9 85.0 85.0 1608 950 5.191
1787278836 85.0 85.9 84.1 85.9 1608 950 5.244
1787278837 85.9 86.8 85.0 85.9 1608 950 5.220
1787278838 85.0 85.9 84.1 85.9 1608 950 5.215
1787278839 85.0 85.9 84.1 85.9 1608 950 5.235
1787278840 85.0 85.9 85.0 85.9 1608 950 5.220
1787278841 85.0 85.9 85.0 85.9 1608 950 5.186
1787278842 85.0 85.9 85.0 85.0 1608 950 5.220
1787278844 85.9 85.9 85.0 85.9 1608 950 5.254
1787278845 85.9 85.9 85.0 85.9 1608 950 5.201
1787278846 85.0 85.0 84.1 85.0 1608 950 5.201
1787278847 85.0 85.9 84.1 85.0 1608 950 5.215
1787278848 85.0 85.9 84.1 85.9 1608 950 5.249
1787278849 85.0 85.9 85.0 85.9 1608 950 5.235
1787278850 85.0 85.9 84.1 85.9 1608 950 5.244
1787278852 85.0 85.9 85.0 85.9 1608 950 5.240
1787278853 85.9 85.9 85.0 85.9 1608 950 5.167
1787278854 85.0 85.9 84.1 85.9 1608 950 5.215
1787278855 85.9 85.9 85.0 85.9 1608 950 5.230
1787278856 85.0 85.9 84.1 85.9 1608 950 5.215
1787278857 85.9 85.9 85.0 85.9 1608 950 5.220
1787278859 85.0 85.9 85.0 85.9 1608 950 5.211
1787278860 81.3 80.4 80.4 80.4 2208 950 5.215
1787278861 78.5 78.5 78.5 78.5 2208 950 5.225
1787278862 83.2 83.2 82.2 84.1 2208 950 5.225
1787278863 85.0 85.9 84.1 85.9 2016 950 5.172
1787278864 84.1 85.0 84.1 85.9 2016 950 5.220
1787278865 85.9 85.9 85.0 85.9 1800 950 5.186
1787278866 85.0 85.9 85.0 85.9 1800 950 5.215
1787278867 85.9 86.8 85.0 85.9 1800 950 5.230
1787278869 85.9 86.8 85.0 85.9 1800 950 5.196
1787278870 85.9 86.8 85.0 85.9 1800 950 5.206
1787278871 85.0 85.9 84.1 85.0 1800 950 5.215
1787278872 85.0 85.9 85.0 85.9 1608 950 5.211
1787278873 85.0 85.9 84.1 85.9 1608 950 5.230
1787278874 85.0 85.0 84.1 85.0 1608 950 5.215
1787278875 85.0 85.9 84.1 85.9 1800 950 5.225
1787278877 85.9 86.8 85.0 85.9 1608 950 5.177
1787278878 85.0 85.9 84.1 85.9 1608 950 5.254
1787278879 85.0 85.9 84.1 85.0 1800 950 5.220
1787278880 85.0 85.9 85.0 85.0 1608 950 5.244
1787278881 85.9 86.8 85.0 85.9 1608 950 5.162
1787278882 85.0 85.9 85.0 85.9 1608 950 5.206
1787278883 85.9 85.9 85.0 85.9 1608 950 5.206
1787278884 85.0 85.9 85.0 85.9 1608 950 5.225
1787278886 85.0 85.9 84.1 85.9 1608 950 5.220
1787278887 85.0 85.9 84.1 85.0 1608 950 5.230
1787278888 85.0 85.9 84.1 85.9 1608 950 5.211
1787278889 85.0 85.9 84.1 85.0 1608 950 5.244
1787278890 85.0 85.9 85.0 85.0 1800 950 5.196
1787278891 85.0 85.0 84.1 85.0 1800 950 5.196
1787278892 85.0 85.9 84.1 85.9 1800 950 5.244
1787278893 85.9 86.8 85.0 85.9 1800 950 5.225
1787278895 85.0 85.9 85.0 85.9 1800 950 5.225
1787278896 85.9 85.9 85.0 85.9 1800 950 5.206
1787278897 85.9 85.9 85.0 85.9 1800 950 5.235
1787278898 85.0 85.9 85.0 85.9 1800 950 5.191
1787278899 85.9 86.8 85.0 85.9 1800 950 5.235
1787278900 85.9 85.9 85.0 85.9 1608 950 5.215
1787278901 85.9 85.9 85.0 85.9 1608 950 5.206
1787278903 85.0 85.0 84.1 85.0 1800 950 5.220
1787278904 85.0 85.9 84.1 85.9 1608 950 5.191
1787278905 85.0 85.9 85.0 85.9 1608 950 5.235
1787278906 85.0 85.9 85.0 85.0 1608 950 5.235
1787278907 85.0 85.9 85.0 85.9 1608 950 5.191
