Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:24:44 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:24:58 PM  1000         -     63631   21.78   17.82    0.00    1.98   39.60     6  |__tokio-rt-worker
03:24:58 PM  1000         -     63632   20.79   17.82    0.00    1.98   38.61     5  |__tokio-rt-worker
03:24:59 PM  1000     63624         -  166.00  149.00    0.00    0.00  315.00     6  npuforge-node.s
03:24:59 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:59 PM  1000         -     63625   20.00   17.00    0.00    1.00   37.00     5  |__tokio-rt-worker
03:24:59 PM  1000         -     63626   22.00   21.00    0.00    2.00   43.00     1  |__tokio-rt-worker
03:24:59 PM  1000         -     63627   20.00   19.00    0.00    2.00   39.00     2  |__tokio-rt-worker
03:24:59 PM  1000         -     63628   18.00   20.00    0.00    2.00   38.00     0  |__tokio-rt-worker
03:24:59 PM  1000         -     63629   21.00   20.00    0.00    1.00   41.00     7  |__tokio-rt-worker
03:24:59 PM  1000         -     63630   18.00   19.00    0.00    2.00   37.00     3  |__tokio-rt-worker
03:24:59 PM  1000         -     63631   26.00   13.00    0.00    0.00   39.00     5  |__tokio-rt-worker
03:24:59 PM  1000         -     63632   19.00   20.00    0.00    1.00   39.00     1  |__tokio-rt-worker
03:25:00 PM  1000     63624         -  179.00  130.00    0.00    0.00  309.00     6  npuforge-node.s
03:25:00 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:00 PM  1000         -     63625   22.00   19.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:25:00 PM  1000         -     63626   23.00   15.00    0.00    1.00   38.00     6  |__tokio-rt-worker
03:25:00 PM  1000         -     63627   23.00   12.00    0.00    1.00   35.00     7  |__tokio-rt-worker
03:25:00 PM  1000         -     63628   26.00   14.00    0.00    0.00   40.00     3  |__tokio-rt-worker
03:25:00 PM  1000         -     63629   22.00   18.00    0.00    1.00   40.00     7  |__tokio-rt-worker
03:25:00 PM  1000         -     63630   23.00   20.00    0.00    1.00   43.00     1  |__tokio-rt-worker
03:25:00 PM  1000         -     63631   20.00   18.00    0.00    1.00   38.00     6  |__tokio-rt-worker
03:25:00 PM  1000         -     63632   22.00   14.00    0.00    2.00   36.00     4  |__tokio-rt-worker
03:25:01 PM  1000     63624         -  171.00  134.00    0.00    0.00  305.00     6  npuforge-node.s
03:25:01 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:01 PM  1000         -     63625   22.00   17.00    0.00    1.00   39.00     1  |__tokio-rt-worker
03:25:01 PM  1000         -     63626   21.00   14.00    0.00    1.00   35.00     4  |__tokio-rt-worker
03:25:01 PM  1000         -     63627   22.00   18.00    0.00    3.00   40.00     6  |__tokio-rt-worker
03:25:01 PM  1000         -     63628   23.00   16.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:25:01 PM  1000         -     63629   19.00   16.00    0.00    1.00   35.00     1  |__tokio-rt-worker
03:25:01 PM  1000         -     63630   21.00   18.00    0.00    1.00   39.00     7  |__tokio-rt-worker
03:25:01 PM  1000         -     63631   22.00   20.00    0.00    2.00   42.00     0  |__tokio-rt-worker
03:25:01 PM  1000         -     63632   20.00   14.00    0.00    1.00   34.00     4  |__tokio-rt-worker
03:25:02 PM  1000     63624         -  158.00  140.00    0.00    0.00  298.00     6  npuforge-node.s
03:25:02 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:02 PM  1000         -     63625   24.00   17.00    0.00    1.00   41.00     6  |__tokio-rt-worker
03:25:02 PM  1000         -     63626   19.00   16.00    0.00    1.00   35.00     2  |__tokio-rt-worker
03:25:02 PM  1000         -     63627   21.00   18.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:25:02 PM  1000         -     63628   21.00   18.00    0.00    0.00   39.00     1  |__tokio-rt-worker
03:25:02 PM  1000         -     63629   18.00   18.00    0.00    1.00   36.00     7  |__tokio-rt-worker
03:25:02 PM  1000         -     63630   17.00   14.00    0.00    1.00   31.00     6  |__tokio-rt-worker
03:25:02 PM  1000         -     63631   20.00   20.00    0.00    1.00   40.00     3  |__tokio-rt-worker
03:25:02 PM  1000         -     63632   18.00   22.00    0.00    1.00   40.00     4  |__tokio-rt-worker
03:25:03 PM  1000     63624         -  160.00  133.00    0.00    0.00  293.00     6  npuforge-node.s
03:25:03 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:03 PM  1000         -     63625   19.00   16.00    0.00    2.00   35.00     0  |__tokio-rt-worker
03:25:03 PM  1000         -     63626   23.00   20.00    0.00    1.00   43.00     4  |__tokio-rt-worker
03:25:03 PM  1000         -     63627   23.00   12.00    0.00    2.00   35.00     2  |__tokio-rt-worker
03:25:03 PM  1000         -     63628   20.00   13.00    0.00    1.00   33.00     3  |__tokio-rt-worker
03:25:03 PM  1000         -     63629   21.00   16.00    0.00    2.00   37.00     6  |__tokio-rt-worker
03:25:03 PM  1000         -     63630   18.00   20.00    0.00    1.00   38.00     6  |__tokio-rt-worker
03:25:03 PM  1000         -     63631   19.00   19.00    0.00    1.00   38.00     1  |__tokio-rt-worker
03:25:03 PM  1000         -     63632   18.00   13.00    0.00    1.00   31.00     3  |__tokio-rt-worker
03:25:04 PM  1000     63624         -  152.00  125.00    0.00    0.00  277.00     6  npuforge-node.s
03:25:04 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:04 PM  1000         -     63625   20.00   13.00    0.00    1.00   33.00     6  |__tokio-rt-worker
03:25:04 PM  1000         -     63626   22.00   10.00    0.00    1.00   32.00     2  |__tokio-rt-worker
03:25:04 PM  1000         -     63627   14.00   22.00    0.00    1.00   36.00     7  |__tokio-rt-worker
03:25:04 PM  1000         -     63628   18.00   20.00    0.00    0.00   38.00     3  |__tokio-rt-worker
03:25:04 PM  1000         -     63629   19.00   13.00    0.00    0.00   32.00     3  |__tokio-rt-worker
03:25:04 PM  1000         -     63630   22.00   14.00    0.00    1.00   36.00     4  |__tokio-rt-worker
