epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787275227 85.0 85.9 84.1 85.9 2016 950 5.215
1787275228 85.9 85.9 85.0 85.9 2016 950 5.264
1787275229 85.0 85.9 84.1 85.9 1800 950 5.225
1787275230 85.0 85.9 84.1 85.0 2016 950 5.186
1787275231 85.0 85.0 84.1 85.9 1800 950 5.182
1787275232 85.0 85.0 84.1 85.9 1800 950 5.240
1787275234 85.0 85.9 84.1 85.9 1800 950 5.225
1787275235 85.0 85.9 85.0 85.9 1800 950 5.240
1787275236 85.0 85.9 84.1 85.0 2016 950 5.196
1787275237 85.0 85.9 84.1 85.9 2016 950 5.235
1787275238 85.0 85.9 84.1 85.0 1800 950 5.215
1787275239 85.0 85.9 84.1 85.9 1800 950 5.225
1787275240 85.0 85.9 84.1 85.9 1800 950 5.225
1787275242 85.0 85.9 84.1 85.0 1800 950 5.240
1787275243 85.0 85.9 85.0 85.9 1800 950 5.196
1787275244 85.0 85.9 85.0 85.9 1800 950 5.196
1787275245 85.0 85.9 85.0 85.9 1800 950 5.215
1787275246 85.0 85.9 84.1 85.9 1800 950 5.220
1787275247 85.0 85.0 84.1 85.0 1800 950 5.186
1787275248 85.0 85.9 84.1 85.9 1800 950 5.177
1787275249 85.0 85.9 84.1 85.9 1800 950 5.235
1787275251 85.0 85.9 84.1 85.9 1800 950 5.186
1787275252 85.0 85.9 84.1 85.9 1800 950 5.235
1787275253 85.0 85.9 84.1 85.9 1800 950 5.211
1787275254 85.0 85.0 84.1 85.9 1800 950 5.230
1787275255 85.0 85.9 84.1 85.0 1800 950 5.206
1787275256 85.0 85.9 85.0 86.8 1800 950 5.235
1787275257 85.0 85.9 85.0 85.9 1800 950 5.215
1787275259 85.0 85.9 85.0 85.9 1800 950 5.254
1787275260 85.0 85.9 84.1 85.9 1608 950 5.182
1787275261 85.0 85.9 84.1 85.0 1800 950 5.215
1787275262 85.0 85.9 84.1 85.9 1608 950 5.191
1787275263 85.9 85.9 85.0 85.9 1800 950 5.215
1787275264 85.9 85.9 85.0 85.9 1608 950 5.259
1787275266 85.0 85.9 84.1 85.9 1608 950 5.211
1787275267 85.0 85.9 84.1 85.9 1608 950 5.225
1787275268 85.0 85.9 85.0 85.9 1608 950 5.244
1787275269 83.2 83.2 83.2 83.2 2208 950 5.298
1787275270 84.1 85.0 84.1 85.9 2016 950 5.182
1787275271 85.0 85.9 84.1 85.9 2016 950 5.191
1787275272 85.0 85.9 84.1 85.9 1800 950 5.235
1787275273 85.0 85.9 85.0 85.9 1800 950 5.201
1787275275 85.9 85.9 85.0 85.9 1608 950 5.235
1787275276 85.0 85.9 84.1 85.0 1608 950 5.162
1787275277 85.0 85.9 85.0 85.9 1608 950 5.240
1787275278 85.0 85.9 84.1 85.9 1800 950 5.225
1787275279 85.0 85.9 85.0 85.9 1800 950 5.215
1787275280 85.9 85.9 85.0 85.9 1800 950 5.273
1787275281 85.0 85.9 85.0 85.9 1800 950 5.220
1787275283 85.0 85.0 84.1 85.0 1608 950 5.215
1787275284 85.0 85.9 85.0 85.9 1608 950 5.240
1787275285 85.9 85.9 85.0 85.9 1800 950 5.215
1787275286 85.0 85.9 85.0 85.9 1608 950 5.191
1787275287 85.0 85.9 85.0 85.9 1608 950 5.230
1787275288 85.0 85.9 84.1 85.0 1608 950 5.240
1787275289 85.0 85.9 84.1 85.9 1608 950 5.196
1787275291 85.0 85.9 85.0 85.9 1800 950 5.225
1787275292 85.9 85.9 85.0 85.0 1800 950 5.240
1787275293 85.9 85.9 85.0 85.9 1800 950 5.264
1787275294 85.0 85.9 85.0 85.9 1800 950 5.225
1787275295 85.9 85.9 85.0 85.9 1608 950 5.186
1787275296 85.9 86.8 85.0 85.9 1608 950 5.215
1787275297 85.9 85.9 85.0 85.9 1608 950 5.249
1787275299 85.9 85.9 85.0 85.9 1608 950 5.254
1787275300 85.0 85.9 84.1 85.9 1800 950 5.264
1787275301 85.0 85.9 84.1 85.0 1608 950 5.302
1787275302 85.0 85.9 85.0 85.9 1608 950 5.235
1787275303 85.0 85.9 84.1 85.9 1608 950 5.196
1787275304 85.0 85.0 84.1 85.0 1800 950 5.244
1787275305 85.0 85.9 84.1 85.0 1608 950 5.177
1787275307 85.0 85.9 85.0 85.0 1608 950 5.244
1787275308 85.0 85.9 85.0 85.9 1608 950 5.235
1787275309 85.0 85.9 85.0 85.0 1800 950 5.206
1787275310 85.0 85.9 84.1 85.9 1800 950 5.230
1787275311 85.0 85.0 84.1 85.9 1800 950 5.244
1787275312 85.9 86.8 85.0 85.9 1608 950 5.220
1787275313 85.0 85.9 84.1 85.0 1608 950 5.182
1787275314 85.9 85.9 85.0 85.9 1608 950 5.244
1787275316 85.9 85.9 85.0 85.9 1608 950 5.230
1787275317 85.0 85.9 85.0 85.9 1608 950 5.283
1787275318 85.0 86.8 85.0 85.9 1608 950 5.225
1787275319 85.9 85.9 85.0 86.8 1416 950 5.240
1787275320 85.0 85.9 84.1 85.9 1608 950 5.206
1787275321 85.0 85.9 85.0 85.9 1416 950 5.225
1787275322 85.0 85.9 85.0 85.0 1608 950 5.215
1787275324 85.0 85.9 84.1 85.0 1416 950 5.206
1787275325 85.0 85.9 84.1 85.9 1608 950 5.215
1787275326 85.0 85.9 84.1 85.0 1608 950 5.206
1787275327 85.0 85.9 84.1 85.9 1800 950 5.235
1787275328 85.0 85.9 84.1 85.0 1800 950 5.235
1787275329 85.0 85.9 84.1 85.9 1800 950 5.206
1787275330 81.3 80.4 80.4 81.3 2208 950 5.293
1787275331 78.5 77.6 77.6 79.5 2208 950 5.283
1787275333 82.2 83.2 82.2 83.2 2208 950 5.244
1787275334 85.0 85.0 84.1 85.9 2016 950 5.230
1787275335 85.0 85.9 84.1 85.0 1800 950 5.230
1787275336 85.0 85.9 85.0 85.9 1800 950 5.220
1787275337 85.0 85.9 85.0 85.9 1800 950 5.244
1787275338 85.0 85.9 84.1 85.9 1800 950 5.211
1787275339 85.0 85.9 84.1 85.9 1800 950 5.244
1787275340 85.0 85.9 85.0 85.9 1800 950 5.206
1787275342 85.0 85.9 84.1 85.9 1800 950 5.182
1787275343 85.9 85.9 85.0 85.9 1800 950 5.211
1787275344 85.0 85.9 84.1 85.9 1800 950 5.230
1787275345 85.9 86.8 85.9 85.9 1608 950 5.215
1787275346 85.9 85.9 85.0 85.0 1608 950 5.240
1787275347 85.9 85.9 85.0 85.9 1608 950 5.220
1787275349 85.9 86.8 85.0 85.9 1608 950 5.225
1787275350 85.0 85.9 85.0 85.9 1608 950 5.244
